Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2011-02-16,36.85291907510026,37.05324734945131,36.82324301360504,37.008731842041016,85400,0.0,0.0,0.0
2011-02-17,37.001301146347615,37.268405443155025,36.97162509251782,37.216468811035156,80500,0.0,0.0,0.0
2011-02-18,37.26841373028553,37.36486871009941,37.16454044294819,37.33518981933594,96500,0.0,0.0,0.0
2011-02-22,36.89001253804425,36.94936748080349,36.29644612844548,36.38548278808594,215500,0.0,0.0,0.0
2011-02-23,36.496781102272585,36.54871774814674,36.021930151231814,36.2816162109375,78800,0.0,0.0,0.0
2011-02-24,36.35579961723717,36.4745123191005,36.029340394696526,36.33354187011719,65900,0.0,0.0,0.0
2011-02-25,36.58580440192219,36.76387202829032,36.548704385289426,36.719356536865234,60100,0.0,0.0,0.0
2011-02-28,37.05324862912406,37.13486416930816,36.852920347854464,37.016151428222656,85500,0.0,0.0,0.0
2011-03-01,37.17937500527374,37.1942144487065,36.51903533935547,36.51903533935547,90600,0.0,0.0,0.0
2011-03-02,36.54128608016321,36.845487536348166,36.54128608016321,36.719356536865234,60500,0.0,0.0,0.0
2011-03-03,37.03841242598082,37.2980985157002,36.96421801768115,37.275840759277344,99200,0.0,0.0,0.0
2011-03-04,37.26841150229397,37.26841150229397,36.73420282182693,36.99388885498047,139800,0.0,0.0,0.0
2011-03-07,37.09776265801889,37.19421763342345,36.563553970036324,36.73420333862305,65100,0.0,0.0,0.0
2011-03-08,36.74163642640141,37.01615916686588,36.504210894593946,36.93454360961914,39100,0.0,0.0,0.0
2011-03-09,36.91969479773709,36.96421313503757,36.72678766343809,36.875179290771484,41000,0.0,0.0,0.0
2011-03-10,36.40032151475404,36.40032151475404,35.98482560228156,36.03676223754883,140600,0.0,0.0,0.0
2011-03-11,35.843863091205,36.24451681924447,35.843863091205,36.17032241821289,101600,0.0,0.0,0.0
2011-03-14,35.725136221190496,35.85868835449219,35.50254744546511,35.85868835449219,101800,0.0,0.0,0.0
2011-03-15,34.54543276988726,35.35416399582731,34.337683403458605,35.205772399902344,309900,0.0,0.0,0.0
2011-03-16,35.16125580724186,35.18351355711203,34.10025966496922,34.38962173461914,269500,0.0,0.0,0.0
2011-03-17,35.124156411775175,35.287387448147186,34.975764817831006,35.15383529663086,165900,0.0,0.0,0.0
2011-03-18,35.71770796353048,35.87351781120189,35.37640939329787,35.43576431274414,131800,0.0,0.0,0.0
2011-03-21,36.09611332433225,36.22966545609494,35.94772175233661,36.140628814697266,164000,0.0,0.0,0.0
2011-03-22,36.274187120226884,36.274187120226884,35.98482506227036,36.06644058227539,96700,0.0,0.0,0.0
2011-03-23,35.97741862243754,36.22968357186895,35.7770903246242,36.11838912963867,84700,0.0,0.0,0.0
2011-03-24,36.35581585820126,36.71195412288626,36.20742420699868,36.58582305908203,127300,0.0,0.0,0.0
2011-03-25,36.50419589592271,36.71194244331244,36.41516206566061,36.51903533935547,86800,0.0,0.0,0.0
2011-03-28,36.5190458805822,36.68969528381522,36.37807254244626,36.4151725769043,82700,0.0,0.0,0.0
2011-03-29,36.39291801534396,36.674861907958984,36.23710803403133,36.674861907958984,108500,0.0,0.0,0.0
2011-03-30,36.800965746939724,37.09774887003344,36.800965746939724,37.03839111328125,67900,0.0,0.0,0.0
2011-03-31,36.95679165891129,37.11260158060263,36.89001557385291,36.99388885498047,71500,0.0,0.0,0.0
2011-04-01,37.19421479905718,37.4168007919763,37.05324150028531,37.29808807373047,86700,0.0,0.0,0.0
2011-04-04,37.34260433607004,37.461317047740465,37.26098881610894,37.35744094848633,78900,0.0,0.0,0.0
2011-04-05,37.2387282368159,37.439056468447426,37.18679160235598,37.35744094848633,48800,0.0,0.0,0.0
2011-04-06,37.60229601685546,37.609714324742185,37.40938604778124,37.542938232421875,65700,0.0,0.0,0.0
2011-04-07,37.46873045090584,37.58002484180448,37.231305058633744,37.41679382324219,49100,0.0,0.0,0.0
2011-04-08,37.78035096742643,37.78035096742643,37.36485793786311,37.45389175415039,161800,0.0,0.0,0.0
2011-04-11,37.55034446380166,37.617120529613025,37.23130357496223,37.34259796142578,70100,0.0,0.0,0.0
2011-04-12,37.201639804193604,37.201639804193604,36.80840438488613,36.96421432495117,66800,0.0,0.0,0.0
2011-04-13,37.335187038508764,37.335187038508764,36.890015031553546,37.02356719970703,108000,0.0,0.0,0.0
2011-04-14,36.9122784949964,37.18680118075684,36.793565752748506,37.14970397949219,29100,0.0,0.0,0.0
2011-04-15,37.09033352154682,37.238722264585995,36.97903913393358,37.164527893066406,31400,0.0,0.0,0.0
2011-04-18,36.60806916961757,36.786139660476216,36.17031549452178,36.51903533935547,119100,0.0,0.0,0.0
2011-04-19,36.71936609901872,36.85291543840569,36.61548998786388,36.845497131347656,89800,0.0,0.0,0.0
2011-04-20,37.43163747970319,37.646805150161896,37.34260365515741,37.550350189208984,66500,0.0,0.0,0.0
2011-04-21,37.8990685422972,37.8990685422972,37.65422199637125,37.81003189086914,102500,0.0,0.0,0.0
2011-04-25,37.89907162594373,37.89907162594373,37.58744898125872,37.7729377746582,60000,0.0,0.0,0.0
2011-04-26,37.88423831125637,38.09198488776337,37.78036219266804,38.03262710571289,67500,0.0,0.0,0.0
2011-04-27,38.16617668605162,38.38876552324879,37.88423573151524,38.35166549682617,65200,0.0,0.0,0.0
2011-04-28,38.21811170326352,38.47037658841492,38.21811170326352,38.44070053100586,100800,0.0,0.0,0.0
2011-04-29,38.5074792806559,38.678128651500515,38.43328205615734,38.60393142700195,164000,0.0,0.0,0.0
2011-05-02,38.767171799093695,38.84136621107263,38.44813073298054,38.49264907836914,131000,0.0,0.0,0.0
2011-05-03,38.32939714167161,38.38875490325917,37.95841962275093,38.20326614379883,84000,0.0,0.0,0.0
2011-05-04,38.19585475513514,38.19585475513514,37.63938833475671,37.832298278808594,59000,0.0,0.0,0.0
2011-05-05,37.62454734132289,37.72100230937715,37.11259927457546,37.29808807373047,142000,0.0,0.0,0.0
2011-05-06,37.75067848819285,37.93616727404043,37.3055037039581,37.46873474121094,87100,0.0,0.0,0.0
2011-05-09,37.51325366480772,37.73583964529478,37.3426043187565,37.669063568115234,60000,0.0,0.0,0.0
2011-05-10,37.847133676154954,38.106819695518666,37.78777873166305,38.07714080810547,84300,0.0,0.0,0.0
2011-05-11,37.86940387660516,37.86940387660516,37.16454568833087,37.40938949584961,79100,0.0,0.0,0.0
2011-05-12,37.32035509284671,37.587459482821785,37.05325070287164,37.43906784057617,163000,0.0,0.0,0.0
2011-05-13,37.49841607679705,37.49841607679705,36.81581582849533,37.001304626464844,83400,0.0,0.0,0.0
2011-05-16,37.01614978005402,37.28325414318715,36.838082091521855,36.875179290771484,93900,0.0,0.0,0.0
2011-05-17,36.77130439043959,36.99389040652469,36.57839443425368,36.98646926879883,63300,0.0,0.0,0.0
2011-05-18,36.94195496360733,37.305511474609375,36.87517887357953,37.305511474609375,35900,0.0,0.0,0.0
2011-05-19,37.35745565481722,37.43165289777905,37.14229072606646,37.38713455200195,35200,0.0,0.0,0.0
2011-05-20,37.29809039128317,37.29809039128317,36.88259443643829,36.99388885498047,24000,0.0,0.0,0.0
2011-05-23,36.41516221733764,36.4670988544014,36.192573395253596,36.355804443359375,109100,0.0,0.0,0.0
2011-05-24,36.615484463077436,36.68226053786262,36.39289849057156,36.47451400756836,60300,0.0,0.0,0.0
2011-05-25,36.37805713247541,36.808392442945724,36.35579938549731,36.68225860595703,28500,0.0,0.0,0.0
2011-05-26,36.763871136470186,37.02355709493058,36.59322181936789,36.94935989379883,67700,0.0,0.0,0.0
2011-05-27,37.14970315784805,37.275837035760176,37.05324817242524,37.19422149658203,60700,0.0,0.0,0.0
2011-05-31,37.73583757900374,37.743255884802245,37.446475537181655,37.728416442871094,63200,0.0,0.0,0.0
2011-06-01,37.6394018954444,37.66165965457147,36.88260695143223,36.93454360961914,62900,0.0,0.0,0.0
2011-06-02,37.07549700807978,37.14227307985255,36.74903495481999,36.979042053222656,161500,0.0,0.0,0.0
2011-06-03,36.61548971758383,37.05324341947671,36.570974214894974,36.86033630371094,46300,0.0,0.0,0.0
2011-06-06,36.726782039720185,36.756460926709316,36.355804443359375,36.355804443359375,52600,0.0,0.0,0.0
2011-06-07,36.734200193294356,36.84549460387281,36.51903533935547,36.51903533935547,33300,0.0,0.0,0.0
2011-06-08,36.378055633847936,36.489350024821675,36.17772742829557,36.29644012451172,144500,0.0,0.0,0.0
2011-06-09,36.326130656137494,36.68226885900141,36.222257367427375,36.59323501586914,29000,0.0,0.0,0.0
2011-06-10,36.31869968567919,36.31869968567919,35.70287564541765,35.85868835449219,73000,0.0,0.0,0.0
2011-06-13,36.05159691412933,36.10353354253002,35.7251377027058,35.932884216308594,118300,0.0,0.0,0.0
2011-06-14,36.37807173646528,36.52646338000396,36.266780126562665,36.4819450378418,199000,0.0,0.0,0.0
2011-06-15,36.007078091233026,36.073854159726096,35.49513011967542,35.5693244934082,94200,0.0,0.0,0.0
2011-06-16,35.4728780440858,35.643527395217234,35.16125539785952,35.443199157714844,190800,0.0,0.0,0.0
2011-06-17,35.71772338147355,35.92546993471149,35.547074022694595,35.66578674316406,50400,0.0,0.0,0.0
2011-06-20,35.532249227365085,35.77709590633699,35.495152017612405,35.69548034667969,213800,0.0,0.0,0.0
2011-06-21,35.91062895825544,36.42999527825019,35.91062895825544,36.34096145629883,74400,0.0,0.0,0.0
2011-06-22,36.19259018243864,36.37066075663334,36.081298550110745,36.09613800048828,161000,0.0,0.0,0.0
2011-06-23,35.55450118882759,35.903221130371094,35.25772072887022,35.903221130371094,68600,0.0,0.0,0.0
2011-06-24,35.932892969407455,35.932892969407455,35.4877209517212,35.53965759277344,30300,0.0,0.0,0.0
2011-06-27,35.547089006612936,35.94774566845886,35.46547344619961,35.82903289794922,85400,0.0,0.0,0.0
2011-06-28,35.910639274476985,36.33355358815629,35.910639274476985,36.3187141418457,34500,0.0,0.0,0.0
2011-06-29,36.57096516828153,36.823229999008795,36.42999189708065,36.7861328125,314100,0.0,0.0,0.0
2011-06-30,36.96421280385569,37.29067211679633,36.897436713670686,37.22389602661133,64600,0.0,0.0,0.0
2011-07-01,37.20904362585978,37.72840985103669,37.07549150214752,37.64679718017578,89200,0.0,0.0,0.0
2011-07-05,37.6022865523384,37.6468048794583,37.47615270733246,37.565189361572266,53600,0.0,0.0,0.0
2011-07-06,37.42421132394076,37.53550571244681,37.22388312283019,37.46131134033203,126700,0.0,0.0,0.0
2011-07-07,37.66164635656514,37.8545563020036,37.63197029831927,37.81745910644531,533700,0.0,0.0,0.0
2011-07-08,37.42422302919652,37.453901919458715,37.16453981523921,37.44648361206055,70800,0.0,0.0,0.0
2011-07-11,36.85290953633552,36.890009556687914,36.415158731652646,36.57096862792969,115000,0.0,0.0,0.0
2011-07-12,36.355797887786764,36.68225709479769,36.28160351402689,36.29644012451172,63900,0.0,0.0,0.0
2011-07-13,36.6377535381918,37.03840724948395,36.563556309926696,36.660011291503906,50100,0.0,0.0,0.0
2011-07-14,36.88259140124035,36.94936748080349,36.348385595069615,36.38548278808594,59800,0.0,0.0,0.0
2011-07-15,36.66742149800146,36.68968207673025,36.3632200051608,36.60806655883789,40400,0.0,0.0,0.0
2011-07-18,36.333548653156576,36.35580640443181,35.87353437101469,36.1480598449707,48200,0.0,0.0,0.0
2011-07-19,36.48936688192075,36.78615017473394,36.48936688192075,36.74905014038086,114600,0.0,0.0,0.0
2011-07-20,36.9716237476186,37.053236430599476,36.815811026592755,36.979042053222656,41000,0.0,0.0,0.0
2011-07-21,37.14228620402268,37.624555488049296,37.120025618676635,37.580039978027344,97900,0.0,0.0,0.0
2011-07-22,37.46873160562536,37.60970205215202,37.350018905830794,37.58744430541992,87800,0.0,0.0,0.0
2011-07-25,37.21647254924875,37.483576872885486,37.17195421853114,37.29808807373047,107700,0.0,0.0,0.0
2011-07-26,37.37228039123692,37.52067198840852,37.268407122317086,37.35744094848633,68300,0.0,0.0,0.0
2011-07-27,37.231310087109755,37.231310087109755,36.459676042841274,36.548709869384766,142400,0.0,0.0,0.0
2011-07-28,36.56354756010684,36.86033074147602,36.422577105640286,36.48935317993164,105000,0.0,0.0,0.0
2011-07-29,36.326118141739855,36.74161398377629,36.140629381420105,36.42257308959961,175500,0.0,0.0,0.0
2011-08-01,37.00130666442497,37.00130666442497,35.88095550832951,36.1480598449707,227600,0.0,0.0,0.0
2011-08-02,35.88836276261167,36.02191488980163,35.242862701416016,35.242862701416016,132900,0.0,0.0,0.0
2011-08-03,35.346741463631616,35.41351753764439,34.70124130173094,35.38383865356445,187900,0.0,0.0,0.0
2011-08-04,34.65673629729431,34.65673629729431,33.24702272562836,33.29153823852539,728500,0.0,0.0,0.0
2011-08-05,33.721868673040014,34.03348853791007,32.445704661854464,33.4325065612793,282000,0.0,0.0,0.0
2011-08-08,32.28988497475479,32.668280814975596,30.939526974253457,30.969205856323242,812400,0.0,0.0,0.0
2011-08-09,31.829888406921842,32.83894539292997,30.932120204526854,32.71281433105469,424600,0.0,0.0,0.0
2011-08-10,32.08214546000936,32.14892154406732,31.10276195038104,31.11760139465332,225800,0.0,0.0,0.0
2011-08-11,31.406961896876037,32.97990597424377,31.332764685946216,32.6237678527832,118200,0.0,0.0,0.0
2011-08-12,32.97248029598374,33.13571130720989,32.623763358819446,32.9205436706543,186600,0.0,0.0,0.0
2011-08-15,33.20991548728049,33.721866417227126,33.18765773566008,33.65509033203125,108400,0.0,0.0,0.0
2011-08-16,33.217343555495496,33.588321255024816,32.97991805422355,33.30637741088867,113200,0.0,0.0,0.0
2011-08-17,33.56605209461002,33.847993012620805,33.22475057594632,33.45475769042969,155600,0.0,0.0,0.0
2011-08-18,32.46796119635639,32.46796119635639,31.622132645929735,31.96343421936035,516500,0.0,0.0,0.0
2011-08-19,31.540506510365073,32.3121404069103,31.4143755161031,31.481151580810547,82200,0.0,0.0,0.0
2011-08-22,32.2305337448675,32.31214927193872,31.481160217852228,31.50341796875,91200,0.0,0.0,0.0
2011-08-23,31.77051885027238,32.59408950805664,31.540511738083097,32.59408950805664,118500,0.0,0.0,0.0
2011-08-24,32.36407498279647,32.79441022374238,32.215683422803615,32.74247360229492,524500,0.0,0.0,0.0
2011-08-25,32.74989805005226,32.8537713124323,31.970845751867813,32.045040130615234,127300,0.0,0.0,0.0
2011-08-26,31.933743196512516,32.67569818064896,31.54792626512153,32.549564361572266,80000,0.0,0.0,0.0
2011-08-29,32.987331686748725,33.46218262198014,32.987331686748725,33.4325065612793,72200,0.0,0.0,0.0
2011-08-30,33.24701467589164,33.59573170727343,32.9799103418395,33.469600677490234,98500,0.0,0.0,0.0
2011-08-31,33.751543425360005,34.05574494533645,33.63283070610906,33.781219482421875,87200,0.0,0.0,0.0
2011-09-01,33.83315478950675,34.12251968473849,33.49927722560017,33.543792724609375,335700,0.0,0.0,0.0
2011-09-02,32.91313468280359,33.05410515855605,32.61635145662151,32.72764587402344,58800,0.0,0.0,0.0
2011-09-06,31.451486228251547,32.19344156397,31.2363185016128,32.13408660888672,136100,0.0,0.0,0.0
2011-09-07,32.63119768532183,33.02443313598633,32.53474269220849,33.02443313598633,73000,0.0,0.0,0.0
2011-09-08,32.66828650773413,33.03184580060767,32.4605399577118,32.50505828857422,76300,0.0,0.0,0.0
2011-09-09,32.09697853406765,32.09697853406765,31.39212340604557,31.562772750854492,153600,0.0,0.0,0.0
2011-09-12,30.969215965391772,31.52568244934082,30.80598489105955,31.52568244934082,165300,0.0,0.0,0.0
2011-09-13,31.555338810033074,31.889219058020295,31.458886717540313,31.82244300842285,75900,0.0,0.0,0.0
2011-09-14,31.911488386495535,32.47537586128039,31.458898141901734,32.178592681884766,137100,0.0,0.0,0.0
2011-09-15,32.571829903256116,32.77215528883099,32.31214392100344,32.720218658447266,660000,0.0,0.0,0.0
2011-09-16,32.79442596435547,32.90571756501747,32.49022439401008,32.79442596435547,534000,0.0,0.0,0.0
2011-09-19,31.97085400616709,32.33441334869585,31.763107427770578,32.163761138916016,76100,0.0,0.0,0.0
2011-09-20,32.34184188055721,32.594106875644854,32.05247967479051,32.15635299682617,38600,0.0,0.0,0.0
2011-09-21,32.082151826646154,32.163764540837676,31.169544219970703,31.169544219970703,227600,0.0,0.0,0.0
2011-09-22,30.242098119277138,30.256937565573185,29.470466724227464,29.87112045288086,2043600,0.0,0.0,0.0
2011-09-23,29.75240878378771,30.205002005935896,29.69305382680201,30.145647048950195,202500,0.0,0.0,0.0
2011-09-26,30.271776660770495,30.783727645874023,29.82660459839216,30.783727645874023,130600,0.0,0.0,0.0
2011-09-27,31.533096827820863,31.89665613071235,31.19921641298879,31.377286911010742,107800,0.0,0.0,0.0
2011-09-28,31.392132465166735,31.614718508267142,30.694692611694332,30.694692611694336,91700,0.0,0.0,0.0
2011-09-29,31.43663887757465,31.540512145604094,30.657586537019565,31.125019073486328,286100,0.0,0.0,0.0
2011-09-30,30.583394743671473,30.805980741199654,30.160480499267578,30.160480499267578,305700,0.0,0.0,0.0
2011-10-03,30.04917703419472,30.338539026855802,29.359158668464296,29.403676986694336,461100,0.0,0.0,0.0
2011-10-04,28.995615145807513,29.98241424560547,28.69141074872767,29.98241424560547,257000,0.0,0.0,0.0
2011-10-05,29.98981812729544,30.60564210271008,29.722716719151975,30.53886604309082,179000,0.0,0.0,0.0
2011-10-06,30.538877062853807,31.295671734845477,30.36822770010097,31.280832290649414,158000,0.0,0.0,0.0
2011-10-07,31.377278767247947,31.495991458339983,30.872749122523345,31.01371955871582,79200,0.0,0.0,0.0
2011-10-10,31.629555247277146,32.163761138916016,31.629555247277146,32.163761138916016,71800,0.0,0.0,0.0
2011-10-11,31.800198931957205,32.11923988040949,31.763101739649013,32.03762435913086,375500,0.0,0.0,0.0
2011-10-12,32.534733212271995,32.97990801438695,32.43085994087882,32.66828536987305,907400,0.0,0.0,0.0
2011-10-13,32.36408145966045,32.549570239189066,32.09697716428576,32.49021530151367,115300,0.0,0.0,0.0
2011-10-14,32.950238454859026,33.03927230834961,32.65345516944351,33.03927230834961,121800,0.0,0.0,0.0
2011-10-17,32.838950614578344,32.838950614578344,32.21570785422669,32.23796844482422,89100,0.0,0.0,0.0
2011-10-18,32.163756203516286,33.024424106666324,31.89665471384993,32.868614196777344,107400,0.0,0.0,0.0
2011-10-19,32.74991450841717,32.88346672154607,32.28990290227071,32.378936767578125,164000,0.0,0.0,0.0
2011-10-20,32.38634826291794,32.4753821017116,31.89665790405075,32.33441162109375,74000,0.0,0.0,0.0
2011-10-21,32.72022390252291,33.106040954589844,32.72022390252291,33.106040954589844,88500,0.0,0.0,0.0
2011-10-24,33.209916294033164,33.684770039369624,33.18024023459658,33.610572814941406,209800,0.0,0.0,0.0
2011-10-25,33.49928436949398,33.49928436949398,32.95023617850658,33.00959396362305,98200,0.0,0.0,0.0
2011-10-26,33.462173192940995,33.55120984095908,32.794415314809555,33.477012634277344,175400,0.0,0.0,0.0
2011-10-27,34.530592273958064,35.235450210350294,34.40445843065237,34.95350646972656,311900,0.0,0.0,0.0
2011-10-28,34.716085462715796,34.86447707295213,34.60479104745492,34.84221649169922,136400,0.0,0.0,0.0
2011-10-31,34.19671379407747,34.24865042939211,33.558631896972656,33.558631896972656,99800,0.0,0.0,0.0
2011-11-01,32.549571180761674,33.00958540514024,32.297306320092034,32.59408950805664,210500,0.0,0.0,0.0
2011-11-02,33.02442182242043,33.30636556629015,32.84635417495951,33.172813415527344,129800,0.0,0.0,0.0
2011-11-03,33.610555166435944,33.89991711392867,33.046670708544106,33.84798049926758,116400,0.0,0.0,0.0
2011-11-04,33.52896289365666,33.60316013050034,33.22476129843553,33.566062927246094,121900,0.0,0.0,0.0
2011-11-07,33.5586393435343,33.781225377178835,33.28411666305055,33.72187042236328,51700,0.0,0.0,0.0
2011-11-08,33.78863880245907,34.19671357604412,33.603150011708195,34.13735580444336,164300,0.0,0.0,0.0
2011-11-09,33.046683144188314,33.12087752724299,32.497635086447154,32.56441116333008,389200,0.0,0.0,0.0
2011-11-10,33.031845983995424,33.083782621789354,32.59409230092199,32.90571212768555,51000,0.0,0.0,0.0
2011-11-11,33.36571967189596,33.69959718180684,33.36571967189596,33.6328239440918,32600,0.0,0.0,0.0
2011-11-14,33.41767332273318,33.43993107997665,32.97249836551617,33.12831115722656,99100,0.0,0.0,0.0
2011-11-15,33.05410885451916,33.37314986772153,32.91313836300401,33.14314270019531,66500,0.0,0.0,0.0
2011-11-16,32.83893241716543,33.23958886187168,32.60150700482118,32.638607025146484,643200,0.0,0.0,0.0
2011-11-17,32.61636031115138,32.764751964527065,31.881826013961586,32.10441207885742,89200,0.0,0.0,0.0
2011-11-18,32.408609290608744,32.408609290608744,31.98569497567603,32.13408660888672,50700,0.0,0.0,0.0
2011-11-21,31.562784397842353,31.57762384595394,31.11760944550065,31.399553298950195,167000,0.0,0.0,0.0
2011-11-22,31.392137727891257,31.562787150554538,31.162130507604793,31.355037689208984,126700,0.0,0.0,0.0
2011-11-23,30.939544295845277,31.006320402720092,30.494369306567997,30.531469345092773,247100,0.0,0.0,0.0
2011-11-25,30.434995651245117,30.81339147096207,30.234667453630085,30.434995651245117,107900,0.0,0.0,0.0
2011-11-28,31.577617645263675,31.674069793546337,31.31051329237525,31.577617645263672,120200,0.0,0.0,0.0
2011-11-29,31.622114408508505,31.852121427247997,31.488562311218875,31.68889045715332,219700,0.0,0.0,0.0
2011-11-30,32.742488979485174,33.19508217636923,32.66829174947594,33.14314270019531,238200,0.0,0.0,0.0
2011-12-01,33.04667997639455,33.30636312252744,32.89087008871481,32.99474334716797,176900,0.0,0.0,0.0
2011-12-02,33.36572501891005,33.43991940403937,32.96506854640921,32.97990798950195,136800,0.0,0.0,0.0
2011-12-05,33.48444430168624,33.63283593138802,33.172821596279,33.37314987182617,182000,0.0,0.0,0.0
2011-12-06,33.29895937756507,33.42509043788699,33.091209939482994,33.29153823852539,124300,0.0,0.0,0.0
2011-12-07,33.09862665429891,33.55121984382323,32.913137827794515,33.402828216552734,115500,0.0,0.0,0.0
2011-12-08,32.965082901282166,33.07637735777446,32.42345572904658,32.497650146484375,234800,0.0,0.0,0.0
2011-12-09,32.631190069071934,33.19507761837535,32.631190069071934,33.106040954589844,95800,0.0,0.0,0.0
2011-12-12,32.57925538535999,32.57925538535999,32.0895650264928,32.33441162109375,122000,0.0,0.0,0.0
2011-12-13,32.55699048670645,32.70538207234579,31.866972019267457,31.99310302734375,142500,0.0,0.0,0.0
2011-12-14,31.85212978407857,31.941163595519832,31.45889452240698,31.599864959716797,412100,0.0,0.0,0.0
2011-12-15,31.911489243876485,31.993104761919792,31.636966635277005,31.718582153320312,299100,0.0,0.0,0.0
2011-12-16,31.90406566375109,32.08213611280261,31.6295431005332,31.7705135345459,500600,0.0,0.0,0.0
2011-12-19,31.837293847814138,31.896651615530487,31.317924701632666,31.384700775146484,198400,0.0,0.0,0.0
2011-12-20,31.90407416833964,32.467958885037525,31.852137529841198,32.39376449584961,436400,0.0,0.0,0.0
2011-12-21,32.323879586199794,32.39224983642666,31.989626639481838,32.3162841796875,343700,1.018,0.0,0.0
2011-12-22,32.445417383101415,32.71889830821045,32.40743456525921,32.68851089477539,242700,0.0,0.0,0.0
2011-12-23,32.764485326773794,32.954402348077764,32.68092137373545,32.88603210449219,283100,0.0,0.0,0.0
2011-12-27,32.80246746298239,32.939207947283585,32.7948691594636,32.840450286865234,266900,0.0,0.0,0.0
2011-12-28,32.79486962870394,32.810063338055215,32.285893406003105,32.3466682434082,406900,0.0,0.0,0.0
2011-12-29,32.3390653613,32.77967417639548,32.3390653613,32.726497650146484,310000,0.0,0.0,0.0
2011-12-30,32.65053315329729,32.870837588098574,32.65053315329729,32.802467346191406,198000,0.0,0.0,0.0
2012-01-03,33.43299934798634,33.60772560055774,33.417808532714844,33.417808532714844,233500,0.0,0.0,0.0
2012-01-04,33.2582759933194,33.45579136670253,33.15952120453232,33.417808532714844,143000,0.0,0.0,0.0
2012-01-05,33.13672324918932,33.33423858718648,32.92401709864219,33.24307632446289,86800,0.0,0.0,0.0
2012-01-06,33.21268262874546,33.21268262874546,32.939201711912844,32.99237823486328,57200,0.0,0.0,0.0
2012-01-09,33.1291238002273,33.182300331375046,32.90122396703644,33.1063346862793,204400,0.0,0.0,0.0
2012-01-10,33.60771526364573,33.67608550295633,33.53934502433512,33.61531066894531,130400,0.0,0.0,0.0
2012-01-11,33.42538917207773,33.60011244954702,33.34182523548302,33.569725036621094,94200,0.0,0.0,0.0
2012-01-12,33.66849193620642,33.721668474495104,33.425398361771315,33.676090240478516,200100,0.0,0.0,0.0
2012-01-13,33.311432484681426,33.40259470885124,33.068339016034066,33.37980270385742,86600,0.0,0.0,0.0
2012-01-17,33.744468834868236,33.88120937828675,33.58493916684829,33.66090774536133,233500,0.0,0.0,0.0
2012-01-18,33.72927004739245,34.12429497070245,33.72927004739245,34.10910415649414,318600,0.0,0.0,0.0
2012-01-19,34.268639369552304,34.458556455042704,34.18507538827177,34.4129753112793,220100,0.0,0.0,0.0
2012-01-20,34.39017589691781,34.48893356323242,34.29901653457564,34.48893356323242,99500,0.0,0.0,0.0
2012-01-23,34.572494736276575,34.71683353319297,34.41296512717266,34.52691650390625,445200,0.0,0.0,0.0
2012-01-24,34.24584242729762,34.443354876031684,34.14708475397854,34.39777374267578,227500,0.0,0.0,0.0
2012-01-25,34.37498102223561,34.86116813546008,34.20025770953956,34.815589904785156,136600,0.0,0.0,0.0
2012-01-26,34.99791481387343,35.1042679014655,34.587693277814616,34.68645095825195,186100,0.0,0.0,0.0
2012-01-27,34.618069974448396,34.823180678916046,34.6104745696474,34.73202133178711,109300,0.0,0.0,0.0
2012-01-30,34.38257333671781,34.58008864489656,34.215448342762926,34.51931381225586,186300,0.0,0.0,0.0
2012-01-31,34.77759838170313,34.81558409813524,34.37497528907179,34.595279693603516,264600,0.0,0.0,0.0
2012-02-01,34.997909775018776,35.27139075968332,34.94473323887888,35.073875427246094,269600,0.0,0.0,0.0
2012-02-02,35.19540718755547,35.31695390797544,35.096649571619736,35.21059799194336,302100,0.0,0.0,0.0
2012-02-03,35.48409088304764,35.73478270908558,35.446108063379185,35.70439529418945,144400,0.0,0.0,0.0
2012-02-06,35.48409041099403,35.620830878304105,35.43851218715957,35.61323547363281,89100,0.0,0.0,0.0
2012-02-07,35.53728683918629,35.75759137077347,35.3853554774482,35.73480224609375,121800,0.0,0.0,0.0
2012-02-08,35.81835970838122,35.932308208925576,35.63603805044404,35.87153625488281,129000,0.0,0.0,0.0
2012-02-09,35.90190529259216,35.94748641188598,35.719586611223264,35.91709899902344,85100,0.0,0.0,0.0
2012-02-10,35.43851089477539,35.476493712553385,35.30177043245202,35.43851089477539,121600,0.0,0.0,0.0
2012-02-13,35.81074904488719,35.848731865294354,35.64362115761151,35.749977111816406,162700,0.0,0.0,0.0
2012-02-14,35.65881312223097,35.666411424683034,35.36254308047292,35.60563659667969,68300,0.0,0.0,0.0
2012-02-15,35.81835654021716,35.83354735395588,35.50689269629806,35.53727722167969,64500,0.0,0.0,0.0
2012-02-16,35.552459441714724,36.02345275878906,35.48408921037303,36.02345275878906,72200,0.0,0.0,0.0
2012-02-17,36.14501110022089,36.182993927228196,35.97028487976021,36.12221908569336,35400,0.0,0.0,0.0
2012-02-21,36.21337867939796,36.29694263808553,36.0462536599268,36.137413024902344,94500,0.0,0.0,0.0
2012-02-22,36.10701727270971,36.10701727270971,35.95508599877466,36.03105163574219,96600,0.0,0.0,0.0
2012-02-23,36.03865524081939,36.21337856392535,35.82594909058672,36.16020202636719,201600,0.0,0.0,0.0
2012-02-24,36.28934501908164,36.456472926266265,36.281746715352995,36.36531066894531,84200,0.0,0.0,0.0
