"Date","Price","Open","High","Low","Vol.","Change %"
"07/11/2019","348.87","348.28","349.41","348.11","","0.24%"
"07/10/2019","348.03","346.71","349.07","346.54","","0.37%"
"07/09/2019","346.74","347.06","347.23","345.51","","-0.10%"
"07/08/2019","347.09","349.16","349.18","346.78","","-0.58%"
"07/05/2019","349.13","350.74","350.77","347.25","","-0.44%"
"07/04/2019","350.68","350.33","350.74","350.31","","0.14%"
"07/03/2019","350.20","348.40","350.26","347.98","","0.54%"
"07/02/2019","348.31","347.22","348.36","347.15","","0.25%"
"07/01/2019","347.45","344.83","348.64","344.80","","0.68%"
"06/28/2019","345.12","343.59","345.12","343.32","","0.47%"
"06/27/2019","343.50","342.09","343.83","342.09","","0.42%"
"06/26/2019","342.07","342.53","343.37","342.00","","-0.19%"
"06/25/2019","342.73","345.15","345.34","342.48","","-0.66%"
"06/24/2019","345.00","345.44","345.73","345.00","","0.01%"
"06/21/2019","344.97","345.70","346.00","344.85","","-0.22%"
"06/20/2019","345.74","342.57","346.26","342.53","","1.06%"
"06/19/2019","342.10","340.25","342.72","340.22","","0.61%"
"06/18/2019","340.04","336.82","341.10","336.77","","0.96%"
"06/17/2019","336.81","336.91","337.55","336.52","","-0.07%"
"06/14/2019","337.05","338.20","338.22","336.54","","-0.32%"
"06/13/2019","338.12","337.71","338.53","337.07","","0.04%"
"06/12/2019","337.97","339.06","339.19","337.50","","-0.30%"
"06/11/2019","338.97","338.03","340.80","337.98","","0.29%"
"06/10/2019","337.99","336.00","339.22","335.99","","0.51%"
"06/07/2019","336.27","332.86","337.19","332.84","","1.00%"
"06/06/2019","332.94","331.60","333.37","331.40","","0.32%"
"06/05/2019","331.88","329.35","331.88","329.35","","0.77%"
"06/04/2019","329.35","325.42","329.71","324.93","","1.35%"
"06/03/2019","324.97","325.01","326.19","324.25","","0.07%"
"05/31/2019","324.73","327.58","327.59","324.16","","-0.83%"
"05/30/2019","327.44","326.87","328.23","326.54","","0.18%"
"05/29/2019","326.86","329.70","329.73","325.79","","-0.87%"
"05/28/2019","329.73","331.37","332.53","329.64","","-0.49%"
"05/27/2019","331.37","331.24","331.70","331.16","","0.09%"
"05/24/2019","331.08","330.15","332.19","329.82","","0.35%"
"05/23/2019","329.94","333.80","333.81","329.04","","-1.14%"
"05/22/2019","333.76","334.48","334.81","333.48","","-0.25%"
"05/21/2019","334.60","332.67","334.79","332.38","","0.59%"
"05/20/2019","332.65","334.35","334.74","331.91","","-0.52%"
"05/17/2019","334.39","336.14","336.63","334.11","","-0.55%"
"05/16/2019","336.24","334.24","337.35","333.79","","0.60%"
"05/15/2019","334.23","332.52","334.73","331.03","","0.50%"
"05/14/2019","332.56","330.82","333.72","329.97","","0.47%"
"05/13/2019","330.99","337.15","337.15","330.21","","-1.83%"
"05/12/2019","337.15","337.15","337.15","337.15","","0.00%"
"05/10/2019","337.15","335.93","337.67","333.34","","0.35%"
"05/09/2019","335.98","338.59","338.59","333.56","","-0.78%"
"05/08/2019","338.61","339.45","339.88","337.95","","-0.23%"
"05/07/2019","339.38","343.94","344.10","338.02","","-1.31%"
"05/06/2019","343.88","346.36","346.36","341.62","","-0.66%"
"05/03/2019","346.18","343.68","346.46","343.49","","0.71%"
"05/02/2019","343.74","344.77","344.86","342.62","","-0.39%"
"05/01/2019","345.07","346.30","347.28","344.69","","-0.32%"
"04/30/2019","346.18","345.99","346.46","344.58","","0.09%"
"04/29/2019","345.86","345.36","346.41","345.33","","0.13%"
"04/26/2019","345.42","344.20","345.42","343.70","","0.35%"
"04/25/2019","344.22","344.48","344.65","343.05","","-0.21%"
"04/24/2019","344.95","346.03","346.17","344.48","","-0.28%"
"04/23/2019","345.91","344.19","346.09","343.93","","0.52%"
"04/22/2019","344.12","344.10","344.26","343.41","","0.01%"
"04/19/2019","344.10","344.00","344.17","343.98","","0.01%"
"04/18/2019","344.07","344.34","344.38","343.03","","-0.09%"
"04/17/2019","344.38","344.47","345.71","343.98","","-0.05%"
"04/16/2019","344.56","343.98","345.08","343.78","","0.15%"
"04/15/2019","344.04","343.77","344.48","343.34","","0.06%"
"04/12/2019","343.82","341.96","344.08","341.81","","0.49%"
"04/11/2019","342.13","342.64","342.66","341.53","","-0.10%"
"04/10/2019","342.48","341.74","342.70","341.22","","0.21%"
"04/09/2019","341.75","342.93","343.57","341.40","","-0.34%"
"04/08/2019","342.90","342.39","342.99","341.84","","0.16%"
"04/05/2019","342.36","341.19","342.44","341.17","","0.34%"
"04/04/2019","341.21","341.28","341.38","340.39","","-0.01%"
"04/03/2019","341.26","339.57","342.17","339.51","","0.57%"
"04/02/2019","339.33","339.30","339.65","338.67","","0.01%"
"04/01/2019","339.30","335.45","339.33","335.45","","1.15%"
"03/31/2019","335.45","335.45","335.45","335.45","","0.00%"
"03/29/2019","335.45","333.46","335.45","333.29","","0.67%"
"03/28/2019","333.22","332.53","333.63","331.96","","0.05%"
"03/27/2019","333.07","334.16","334.90","331.79","","-0.43%"
"03/26/2019","334.52","332.59","335.43","332.57","","0.70%"
"03/25/2019","332.18","332.84","333.06","331.10","","-0.49%"
"03/22/2019","333.80","338.94","339.24","333.66","","-1.44%"
"03/21/2019","338.69","337.25","339.05","336.39","","0.66%"
"03/20/2019","336.47","337.61","338.63","335.72","","-0.37%"
"03/19/2019","337.73","337.44","339.19","337.16","","0.13%"
"03/18/2019","337.29","335.74","337.47","335.65","","0.51%"
"03/15/2019","335.57","333.62","336.07","333.59","","0.64%"
"03/14/2019","333.45","333.82","333.87","333.02","","0.01%"
"03/13/2019","333.43","331.71","334.09","331.23","","0.50%"
"03/12/2019","331.78","330.97","332.30","330.91","","0.49%"
"03/11/2019","330.16","326.46","330.39","326.37","","1.12%"
"03/08/2019","326.49","327.89","327.91","325.00","","-0.60%"
"03/07/2019","328.47","331.17","331.22","327.51","","-0.86%"
"03/06/2019","331.32","332.54","332.81","331.15","","-0.35%"
"03/05/2019","332.49","332.76","333.05","331.99","","-0.11%"
"03/04/2019","332.87","333.74","334.68","331.27","","-0.21%"
"03/01/2019","333.58","332.03","334.24","331.95","","0.45%"
"02/28/2019","332.07","333.11","333.24","331.80","","-0.38%"
"02/27/2019","333.35","333.86","333.88","332.06","","-0.02%"
"02/26/2019","333.43","333.56","334.37","332.93","","-0.03%"
"02/25/2019","333.53","332.59","334.81","332.58","","0.31%"
"02/22/2019","332.51","330.78","332.73","330.54","","0.47%"
"02/21/2019","330.97","331.58","332.07","330.12","","-0.24%"
"02/20/2019","331.77","330.51","332.12","330.41","","0.48%"
"02/19/2019","330.20","329.76","330.90","329.01","","0.15%"
"02/18/2019","329.71","329.39","329.93","329.35","","0.34%"
"02/15/2019","328.58","326.24","328.93","325.65","","0.70%"
"02/14/2019","326.28","326.80","327.33","325.38","","-0.25%"
"02/13/2019","327.11","326.40","327.99","326.37","","0.33%"
"02/12/2019","326.03","322.79","326.46","322.79","","1.12%"
"02/11/2019","322.43","322.27","323.17","322.05","","0.03%"
"02/08/2019","322.32","322.98","322.98","320.51","","-0.36%"
"02/07/2019","323.50","326.38","326.40","322.10","","-0.96%"
"02/06/2019","326.62","327.41","327.54","326.13","","-0.22%"
"02/05/2019","327.33","325.51","327.45","325.41","","0.62%"
"02/04/2019","325.31","324.42","325.31","323.29","","0.33%"
"02/01/2019","324.25","324.14","324.76","323.53","","0.03%"
"01/31/2019","324.14","322.25","324.34","322.04","","0.93%"
"01/30/2019","321.15","317.94","322.51","317.82","","0.99%"
"01/29/2019","318.00","317.56","318.89","317.27","","0.05%"
"01/28/2019","317.84","320.02","320.22","316.55","","-0.62%"
"01/25/2019","319.82","316.93","320.35","316.86","","0.96%"
"01/24/2019","316.78","316.14","317.02","315.50","","0.23%"
"01/23/2019","316.04","315.60","317.20","314.48","","0.07%"
"01/22/2019","315.81","319.12","319.14","314.79","","-1.04%"
"01/21/2019","319.14","319.25","319.44","318.88","","0.01%"
"01/18/2019","319.11","315.67","319.26","315.64","","1.22%"
"01/17/2019","315.25","314.21","316.11","313.04","","0.39%"
"01/16/2019","314.03","313.25","314.69","313.01","","0.17%"
"01/15/2019","313.49","311.03","313.52","311.02","","0.83%"
"01/14/2019","310.91","312.44","312.47","309.95","","-0.50%"
"01/11/2019","312.46","312.53","313.11","310.90","","0.00%"
"01/10/2019","312.47","311.44","312.47","309.75","","0.35%"
"01/09/2019","311.38","309.04","312.31","308.98","","0.92%"
"01/08/2019","308.54","306.63","309.12","306.21","","0.69%"
"01/07/2019","306.43","304.81","307.55","304.67","","0.89%"
"01/04/2019","303.72","295.42","304.09","295.38","","2.56%"
"01/03/2019","296.14","300.40","300.66","296.10","","-1.35%"
"01/02/2019","300.20","301.19","301.19","296.86","","-0.25%"
"01/01/2019","300.96","299.17","301.18","299.15","","0.00%"
"12/31/2018","300.96","299.17","301.18","299.15","","0.65%"
"12/28/2018","299.01","297.51","301.35","297.47","","0.54%"
"12/27/2018","297.40","296.30","297.55","291.66","","0.61%"
"12/26/2018","295.60","288.25","295.60","287.64","","2.65%"
"12/25/2018","287.97","288.27","288.37","287.77","","-0.45%"
"12/24/2018","289.27","293.55","293.66","289.23","","-1.57%"
"12/21/2018","293.87","297.85","299.67","292.92","","-1.33%"
"12/20/2018","297.82","301.71","301.83","296.57","","-1.50%"
"12/19/2018","302.34","304.23","307.23","300.90","","-0.62%"
"12/18/2018","304.24","304.94","306.60","303.28","","-0.36%"
"12/17/2018","305.35","309.51","309.67","304.54","","-1.30%"
"12/14/2018","309.38","314.29","314.29","309.04","","-1.57%"
"12/13/2018","314.32","314.41","315.94","313.60","","0.02%"
"12/12/2018","314.27","311.19","316.61","311.17","","1.15%"
"12/11/2018","310.71","310.15","313.94","309.74","","0.10%"
"12/10/2018","310.40","312.11","312.33","306.80","","-0.82%"
"12/07/2018","312.96","316.63","318.79","312.30","","-1.08%"
"12/06/2018","316.39","319.54","319.54","311.30","","-1.06%"
"12/05/2018","319.79","320.78","320.78","319.68","","-0.50%"
"12/04/2018","321.41","328.36","328.37","321.10","","-2.15%"
"12/03/2018","328.46","324.73","329.30","324.73","","1.35%"
"11/30/2018","324.09","323.34","324.14","322.38","","0.22%"
"11/29/2018","323.37","323.50","324.43","322.26","","0.32%"
"11/28/2018","322.34","317.93","323.17","317.74","","1.42%"
"11/27/2018","317.82","317.65","317.88","316.09","","0.09%"
"11/26/2018","317.55","313.83","317.70","313.78","","1.15%"
"11/23/2018","313.93","315.45","315.59","313.66","","-0.47%"
"11/22/2018","315.41","315.64","315.91","315.21","","-0.02%"
"11/21/2018","315.46","313.48","316.96","313.23","","0.36%"
"11/20/2018","314.32","319.22","319.24","313.23","","-1.62%"
"11/19/2018","319.50","322.73","323.41","318.90","","-0.93%"
"11/16/2018","322.49","321.68","323.23","320.67","","0.30%"
"11/15/2018","321.52","319.51","322.08","317.36","","0.61%"
"11/14/2018","319.58","321.42","323.03","318.54","","-0.46%"
"11/13/2018","321.06","320.19","323.35","319.89","","-0.11%"
"11/12/2018","321.41","326.19","326.44","321.00","","-1.60%"
"11/09/2018","326.62","329.48","329.55","325.24","","-1.00%"
"11/08/2018","329.93","330.75","331.24","328.71","","-0.10%"
"11/07/2018","330.26","325.73","330.26","325.39","","1.51%"
"11/06/2018","325.34","324.30","325.41","324.06","","0.44%"
"11/05/2018","323.93","323.31","324.41","322.63","","0.12%"
"11/02/2018","323.54","323.65","326.62","322.17","","0.13%"
"11/01/2018","323.12","319.74","323.53","319.74","","0.99%"
"10/31/2018","319.94","315.70","321.43","315.64","","1.34%"
"10/30/2018","315.71","312.67","315.71","312.07","","0.97%"
"10/29/2018","312.69","314.09","317.78","310.31","","-0.31%"
"10/26/2018","313.66","317.44","317.63","310.84","","-1.17%"
"10/25/2018","317.36","315.04","318.48","313.03","","0.68%"
"10/24/2018","315.21","321.79","322.10","314.99","","-2.01%"
"10/23/2018","321.69","325.34","325.34","318.23","","-1.12%"
"10/22/2018","325.34","326.19","327.29","324.91","","-0.26%"
"10/21/2018","326.19","326.19","326.19","326.19","","0.00%"
"10/19/2018","326.19","326.24","328.50","325.60","","-0.10%"
"10/18/2018","326.52","330.09","330.29","325.54","","-1.19%"
"10/17/2018","330.46","330.71","331.60","328.44","","-0.06%"
"10/16/2018","330.67","325.22","330.83","325.02","","1.69%"
"10/15/2018","325.16","326.48","326.80","324.80","","-0.46%"
"10/12/2018","326.67","323.47","327.62","323.26","","1.07%"
"10/11/2018","323.22","330.34","330.42","322.48","","-2.22%"
"10/10/2018","330.57","338.09","338.39","330.40","","-2.11%"
"10/09/2018","337.69","338.60","338.83","336.70","","-0.24%"
"10/08/2018","338.50","339.83","339.88","337.02","","-0.38%"
"10/05/2018","339.80","341.99","341.99","338.68","","-0.68%"
"10/04/2018","342.11","344.85","345.09","340.68","","-0.99%"
"10/03/2018","345.53","345.51","346.61","344.86","","0.00%"
"10/02/2018","345.52","346.61","346.91","344.98","","-0.32%"
"10/01/2018","346.62","346.00","347.72","345.65","","0.16%"
"09/28/2018","346.08","346.64","347.20","345.55","","-0.24%"
"09/27/2018","346.91","347.00","347.77","345.84","","0.01%"
"09/26/2018","346.89","347.33","348.84","346.89","","-0.15%"
"09/25/2018","347.40","346.83","347.92","346.80","","0.05%"
"09/24/2018","347.21","348.44","348.45","346.63","","-0.38%"
"09/21/2018","348.52","347.62","349.04","347.58","","0.34%"
"09/20/2018","347.35","344.71","347.90","344.69","","0.78%"
"09/19/2018","344.65","343.38","345.07","343.36","","0.37%"
"09/18/2018","343.38","341.51","343.71","341.42","","0.52%"
"09/17/2018","341.60","342.60","342.66","341.47","","-0.35%"
"09/14/2018","342.81","341.99","343.24","341.96","","0.29%"
"09/13/2018","341.83","340.08","342.53","340.06","","0.56%"
"09/12/2018","339.94","339.40","340.40","338.90","","0.22%"
"09/11/2018","339.19","338.74","339.49","337.33","","0.11%"
"09/10/2018","338.81","338.34","339.60","337.78","","0.09%"
"09/07/2018","338.52","339.39","339.43","337.64","","-0.22%"
"09/06/2018","339.27","340.67","340.77","338.51","","-0.39%"
"09/05/2018","340.61","342.71","342.73","339.80","","-0.59%"
"09/04/2018","342.64","344.28","344.32","341.73","","-0.52%"
"09/03/2018","344.42","344.66","344.69","344.07","","-0.19%"
"08/31/2018","345.06","346.06","346.09","344.05","","-0.27%"
"08/30/2018","345.98","347.98","348.20","345.62","","-0.50%"
"08/29/2018","347.71","346.48","348.08","346.25","","0.32%"
"08/28/2018","346.59","346.21","347.42","346.21","","0.12%"
"08/27/2018","346.19","343.00","346.41","342.96","","0.95%"
"08/24/2018","342.92","340.76","343.13","340.61","","0.53%"
"08/23/2018","341.11","342.21","342.21","340.59","","-0.31%"
"08/22/2018","342.16","341.72","342.63","341.62","","0.25%"
"08/21/2018","341.32","340.55","342.45","340.39","","0.38%"
"08/20/2018","340.02","338.90","340.50","338.72","","0.41%"
"08/17/2018","338.64","337.43","339.26","337.16","","0.31%"
"08/16/2018","337.60","335.73","338.26","334.99","","0.60%"
"08/15/2018","335.58","339.09","339.10","334.27","","-1.10%"
"08/14/2018","339.30","337.85","339.51","337.82","","0.40%"
"08/13/2018","337.95","340.20","340.20","337.48","","-0.73%"
"08/10/2018","340.45","343.99","344.04","339.69","","-1.16%"
"08/09/2018","344.43","344.89","345.10","343.95","","-0.11%"
"08/08/2018","344.81","344.92","345.29","344.35","","-0.03%"
"08/07/2018","344.90","343.22","345.54","343.18","","0.50%"
"08/06/2018","343.20","342.93","343.41","341.99","","0.04%"
"08/03/2018","343.05","341.54","343.05","341.33","","0.39%"
"08/02/2018","341.73","342.85","342.85","339.66","","-0.30%"
"08/01/2018","342.77","343.27","343.85","342.42","","-0.15%"
"07/31/2018","343.29","342.80","343.94","342.27","","-0.19%"
"07/30/2018","343.95","343.94","344.11","342.52","","0.00%"
"07/29/2018","343.95","343.95","343.95","343.95","","0.01%"
"07/27/2018","343.93","344.32","345.46","343.21","","-0.18%"
"07/26/2018","344.54","345.07","345.60","344.26","","0.02%"
"07/25/2018","344.46","342.61","345.10","342.50","","0.52%"
"07/24/2018","342.68","340.59","343.71","340.50","","0.61%"
"07/23/2018","340.59","341.04","341.14","339.77","","0.01%"
"07/20/2018","340.57","339.88","341.27","339.39","","0.29%"
"07/19/2018","339.58","341.06","341.45","339.06","","-0.40%"
"07/18/2018","340.95","340.13","341.20","339.98","","0.16%"
"07/17/2018","340.41","339.67","340.52","338.75","","0.24%"
"07/16/2018","339.60","340.11","340.28","339.27","","-0.13%"
"07/13/2018","340.03","339.07","340.23","339.02","","0.22%"
"07/12/2018","339.28","336.58","339.32","336.57","","0.60%"
"07/11/2018","337.24","340.36","340.39","336.30","","-0.88%"
"07/10/2018","340.25","339.48","340.53","339.29","","0.20%"
"07/09/2018","339.58","336.60","339.58","336.60","","0.90%"
"07/06/2018","336.55","333.86","336.84","333.77","","0.79%"
"07/05/2018","333.90","332.19","333.90","331.45","","0.56%"
"07/04/2018","332.04","332.24","332.52","331.76","","-0.01%"
"07/03/2018","332.07","332.28","333.78","331.50","","-0.01%"
"07/02/2018","332.10","333.59","333.65","330.25","","-0.45%"
"06/29/2018","333.59","331.41","335.37","331.23","","0.65%"
"06/28/2018","331.44","330.91","331.80","329.53","","0.06%"
"06/27/2018","331.23","333.30","334.72","330.85","","-0.67%"
"06/26/2018","333.46","333.40","333.90","332.69","","0.08%"
"06/25/2018","333.21","338.10","338.10","332.24","","-1.39%"
"06/22/2018","337.90","336.38","338.61","335.98","","0.47%"
"06/21/2018","336.33","338.32","338.60","336.10","","-0.63%"
"06/20/2018","338.45","337.35","339.08","337.13","","0.36%"
"06/19/2018","337.25","340.10","340.23","335.65","","-0.82%"
"06/18/2018","340.05","341.40","341.40","338.61","","-0.44%"
"06/15/2018","341.56","342.34","342.52","340.40","","-0.46%"
"06/14/2018","343.15","343.42","343.53","342.24","","-0.05%"
"06/13/2018","343.31","343.90","344.51","342.88","","-0.25%"
"06/12/2018","344.18","343.68","344.53","343.38","","0.05%"
"06/11/2018","344.01","343.06","344.40","343.03","","0.31%"
"06/08/2018","342.94","343.38","343.39","341.58","","-0.15%"
"06/07/2018","343.45","343.28","344.43","342.56","","0.04%"
"06/06/2018","343.30","341.06","343.30","341.04","","0.77%"
"06/05/2018","340.68","341.10","341.40","340.22","","-0.14%"
"06/04/2018","341.15","338.81","341.59","338.80","","0.71%"
"06/01/2018","338.74","336.16","338.96","335.84","","0.77%"
"05/31/2018","336.16","337.22","338.43","335.78","","-0.21%"
"05/30/2018","336.88","334.92","337.44","333.73","","0.56%"
"05/29/2018","335.01","338.81","338.91","334.06","","-1.12%"
"05/28/2018","338.79","339.39","339.97","338.79","","-0.16%"
"05/25/2018","339.32","340.25","340.59","338.93","","-0.27%"
"05/24/2018","340.25","341.21","341.39","338.71","","-0.20%"
"05/23/2018","340.93","342.30","342.38","339.23","","-0.35%"
"05/22/2018","342.14","342.68","343.62","342.12","","-0.01%"
"05/21/2018","342.17","340.75","342.73","340.46","","0.38%"
"05/18/2018","340.86","341.69","342.06","340.42","","-0.25%"
"05/17/2018","341.73","342.00","342.59","341.15","","0.00%"
"05/16/2018","341.72","341.11","342.24","340.67","","0.16%"
"05/15/2018","341.17","343.76","343.86","340.17","","-0.85%"
"05/14/2018","344.11","343.39","344.92","343.32","","0.22%"
"05/11/2018","343.37","342.33","343.83","342.29","","0.44%"
"05/10/2018","341.85","339.47","342.55","339.38","","0.69%"
"05/09/2018","339.50","337.56","339.76","336.92","","0.62%"
"05/08/2018","337.40","337.60","338.10","336.33","","-0.05%"
"05/07/2018","337.56","336.65","338.38","336.41","","0.33%"
"05/04/2018","336.44","334.35","337.21","332.77","","0.73%"
"05/03/2018","334.01","335.16","335.35","331.58","","-0.36%"
"05/02/2018","335.21","336.52","337.36","334.85","","-0.40%"
"05/01/2018","336.57","337.04","337.06","334.83","","-0.14%"
"04/30/2018","337.05","338.25","339.37","337.00","","-0.32%"
"04/27/2018","338.13","337.21","338.62","337.19","","0.28%"
"04/26/2018","337.18","334.92","337.77","334.75","","0.70%"
"04/25/2018","334.85","336.26","336.28","332.93","","-0.34%"
"04/24/2018","336.00","338.01","339.43","335.20","","-0.67%"
"04/23/2018","338.28","338.88","339.04","337.26","","-0.21%"
"04/20/2018","339.00","341.43","341.43","338.35","","-0.84%"
"04/19/2018","341.86","342.62","343.22","340.76","","-0.23%"
"04/18/2018","342.65","341.27","343.24","341.26","","0.43%"
"04/17/2018","341.19","339.06","341.76","338.82","","0.68%"
"04/16/2018","338.88","337.60","339.58","337.38","","0.38%"
"04/13/2018","337.61","338.09","339.50","336.94","","-0.13%"
"04/12/2018","338.05","336.82","338.78","336.20","","0.35%"
"04/11/2018","336.87","338.03","338.18","336.60","","-0.31%"
"04/10/2018","337.92","333.60","338.54","333.40","","1.33%"
"04/09/2018","333.49","332.33","336.25","332.27","","0.36%"
"04/06/2018","332.28","336.39","336.66","331.24","","-1.18%"
"04/05/2018","336.26","333.16","336.86","333.16","","0.94%"
"04/04/2018","333.13","331.93","333.44","328.14","","0.36%"
"04/03/2018","331.93","330.57","332.16","329.20","","0.43%"
"04/02/2018","330.51","334.69","334.94","328.75","","-1.18%"
"03/30/2018","334.46","334.28","334.86","334.28","","0.08%"
"03/29/2018","334.20","331.23","335.42","331.06","","0.81%"
"03/28/2018","331.53","333.53","333.54","330.30","","-0.58%"
"03/27/2018","333.45","335.19","337.80","332.56","","-0.49%"
"03/26/2018","335.08","330.18","335.34","329.78","","1.47%"
"03/23/2018","330.21","335.40","335.40","330.13","","-1.79%"
"03/22/2018","336.22","342.63","342.98","336.12","","-1.59%"
"03/21/2018","341.64","341.81","343.82","341.58","","-0.07%"
"03/20/2018","341.89","341.13","342.26","340.94","","0.07%"
"03/19/2018","341.66","345.18","345.20","340.58","","-1.05%"
"03/16/2018","345.30","345.14","346.13","344.92","","-0.02%"
"03/15/2018","345.37","345.69","346.69","344.90","","-0.08%"
"03/14/2018","345.65","346.95","347.97","345.44","","-0.48%"
"03/13/2018","347.31","348.61","350.17","346.77","","-0.36%"
"03/12/2018","348.55","347.96","349.52","347.92","","0.36%"
"03/09/2018","347.30","343.54","347.33","343.47","","1.09%"
"03/08/2018","343.54","342.39","343.69","342.32","","0.44%"
"03/07/2018","342.03","342.42","342.83","340.34","","-0.13%"
"03/06/2018","342.49","341.02","343.06","340.99","","0.66%"
"03/05/2018","340.25","338.21","340.68","336.62","","0.62%"
"03/02/2018","338.17","338.67","338.68","335.24","","-0.13%"
"03/01/2018","338.60","342.03","342.57","337.56","","-1.19%"
"02/28/2018","342.68","346.33","346.43","342.62","","-1.09%"
"02/27/2018","346.45","350.00","350.35","346.40","","-0.84%"
"02/26/2018","349.37","346.78","349.66","346.76","","0.82%"
"02/23/2018","346.52","342.90","346.52","342.90","","1.13%"
"02/22/2018","342.66","342.36","344.61","341.36","","-0.14%"
"02/21/2018","343.13","343.55","346.50","342.83","","-0.17%"
"02/20/2018","343.72","345.12","345.20","342.99","","-0.48%"
"02/19/2018","345.37","345.90","346.18","345.29","","-0.06%"
"02/16/2018","345.57","345.40","347.12","344.78","","0.28%"
"02/15/2018","344.62","341.32","345.05","341.19","","1.23%"
"02/14/2018","340.44","336.30","341.07","335.54","","1.24%"
"02/13/2018","336.27","335.60","336.64","334.72","","0.31%"
"02/12/2018","335.24","331.56","336.51","331.53","","1.16%"
"02/09/2018","331.38","330.36","332.63","325.62","","0.00%"
"02/08/2018","331.39","339.58","339.83","331.22","","-2.39%"
"02/07/2018","339.49","340.57","342.74","339.13","","0.08%"
"02/06/2018","339.21","339.51","339.91","332.86","","-0.61%"
"02/05/2018","341.28","350.93","350.96","341.10","","-2.93%"
"02/02/2018","351.59","357.97","358.01","351.54","","-1.78%"
"02/01/2018","357.96","358.24","358.92","357.22","","-0.05%"
"01/31/2018","358.15","358.08","359.40","356.98","","0.02%"
"01/30/2018","358.07","361.49","361.51","357.79","","-0.98%"
"01/29/2018","361.60","364.01","364.04","361.55","","-0.61%"
"01/26/2018","363.83","360.36","363.83","360.28","","0.64%"
"01/25/2018","361.51","360.92","362.18","359.72","","0.12%"
"01/24/2018","361.09","360.57","362.50","360.38","","0.16%"
"01/23/2018","360.50","359.05","360.67","359.05","","0.49%"
"01/22/2018","358.73","356.59","358.78","356.30","","0.60%"
"01/19/2018","356.58","355.24","356.60","355.03","","0.47%"
"01/18/2018","354.90","355.12","355.47","354.64","","-0.10%"
"01/17/2018","355.24","353.59","355.70","353.06","","0.49%"
"01/16/2018","353.51","353.77","355.55","353.31","","-0.13%"
"01/15/2018","353.98","353.42","354.08","353.38","","0.38%"
"01/12/2018","352.65","350.56","353.20","350.37","","0.66%"
"01/11/2018","350.34","348.52","350.47","348.26","","0.38%"
"01/10/2018","349.03","349.10","349.60","348.14","","-0.03%"
"01/09/2018","349.15","348.72","349.63","348.55","","0.14%"
"01/08/2018","348.66","348.38","348.66","347.92","","0.11%"
"01/05/2018","348.26","346.36","348.38","346.18","","0.64%"
"01/04/2018","346.03","343.64","346.46","343.60","","0.81%"
"01/03/2018","343.26","341.74","343.37","341.72","","0.46%"
"01/02/2018","341.70","339.32","341.79","339.32","","0.70%"
"01/01/2018","339.33","339.63","340.57","339.23","","0.00%"
"12/29/2017","339.33","339.63","340.57","339.23","","-0.08%"
"12/28/2017","339.59","338.91","339.70","338.89","","0.24%"
"12/27/2017","338.77","338.10","339.04","338.02","","0.23%"
"12/26/2017","338.00","338.37","338.37","337.94","","-0.04%"
"12/25/2017","338.13","338.14","338.41","338.11","","0.02%"
"12/22/2017","338.07","338.07","338.39","337.84","","0.02%"
"12/21/2017","337.99","337.01","338.59","336.71","","0.23%"
"12/20/2017","337.20","337.56","338.13","337.03","","-0.03%"
"12/19/2017","337.30","338.14","338.57","337.30","","-0.30%"
"12/18/2017","338.31","335.51","338.64","335.47","","0.92%"
"12/15/2017","335.22","334.13","335.52","333.81","","0.29%"
"12/14/2017","334.24","335.60","335.84","334.24","","-0.24%"
"12/13/2017","335.03","334.85","336.21","334.79","","0.10%"
"12/12/2017","334.68","334.45","335.11","334.23","","0.03%"
"12/11/2017","334.59","333.36","334.59","333.25","","0.43%"
"12/08/2017","333.17","331.46","333.31","331.41","","0.53%"
"12/07/2017","331.43","331.04","331.75","330.56","","0.21%"
"12/06/2017","330.74","332.01","332.01","330.43","","-0.42%"
"12/05/2017","332.15","333.18","333.48","332.10","","-0.31%"
"12/04/2017","333.17","332.84","335.12","332.51","","0.12%"
"12/01/2017","332.76","333.96","334.00","331.22","","-0.38%"
"11/30/2017","334.04","332.83","334.28","332.36","","0.28%"
"11/29/2017","333.12","333.63","334.06","332.75","","-0.03%"
"11/28/2017","333.23","331.50","333.36","331.16","","0.48%"
"11/27/2017","331.65","332.33","332.43","331.42","","-0.24%"
"11/24/2017","332.46","331.41","332.60","331.34","","0.28%"
"11/23/2017","331.53","331.59","331.79","331.15","","0.11%"
"11/22/2017","331.18","331.00","331.80","330.95","","0.19%"
"11/21/2017","330.54","328.67","330.84","328.57","","0.64%"
"11/20/2017","328.43","328.06","328.62","327.75","","0.11%"
"11/17/2017","328.08","328.51","329.01","327.99","","0.00%"
"11/16/2017","328.08","325.64","328.34","325.56","","0.78%"
"11/15/2017","325.53","327.30","327.34","325.03","","-0.57%"
"11/14/2017","327.39","327.92","328.18","326.70","","-0.20%"
"11/13/2017","328.03","328.30","328.41","327.12","","-0.26%"
"11/10/2017","328.90","329.28","329.41","328.44","","-0.15%"
"11/09/2017","329.38","330.77","331.22","328.42","","-0.37%"
"11/08/2017","330.59","330.16","330.69","329.85","","0.17%"
"11/07/2017","330.03","330.42","330.93","329.69","","0.04%"
"11/06/2017","329.90","329.64","330.49","329.23","","0.08%"
"11/03/2017","329.64","329.37","329.68","328.72","","0.07%"
