"Date","Price","Open","High","Low","Vol.","Change %"
"07/17/2018","2138.15","2133.36","2139.12","2127.30","","0.25%"
"07/16/2018","2132.79","2135.29","2137.01","2130.36","","-0.08%"
"07/13/2018","2134.60","2130.42","2136.33","2128.16","","0.18%"
"07/12/2018","2130.86","2114.15","2130.86","2113.94","","0.64%"
"07/11/2018","2117.30","2134.88","2135.12","2111.78","","-0.87%"
"07/10/2018","2135.87","2131.61","2137.33","2129.27","","0.22%"
"07/09/2018","2131.14","2114.35","2131.14","2114.32","","0.82%"
"07/06/2018","2113.74","2096.72","2115.30","2096.03","","0.84%"
"07/05/2018","2096.19","2082.62","2096.19","2080.48","","0.67%"
"07/04/2018","2082.17","2082.54","2084.13","2080.73","","0.01%"
"07/03/2018","2082.05","2083.68","2094.59","2081.00","","0.00%"
"07/02/2018","2082.08","2089.19","2089.42","2069.16","","-0.35%"
"06/29/2018","2089.30","2079.25","2102.08","2077.84","","0.47%"
"06/28/2018","2079.62","2074.50","2082.15","2066.44","","0.16%"
"06/27/2018","2076.30","2087.40","2100.83","2074.40","","-0.58%"
"06/26/2018","2088.41","2085.37","2091.91","2083.67","","0.14%"
"06/25/2018","2085.59","2116.18","2116.30","2078.43","","-1.39%"
"06/22/2018","2114.90","2104.14","2120.00","2103.96","","0.43%"
"06/21/2018","2105.93","2116.80","2118.12","2103.80","","-0.56%"
"06/20/2018","2117.76","2112.12","2121.88","2110.46","","0.30%"
"06/19/2018","2111.44","2125.98","2127.10","2100.83","","-0.68%"
"06/18/2018","2125.79","2132.35","2132.35","2115.68","","-0.39%"
"06/15/2018","2134.15","2138.14","2139.80","2126.13","","-0.37%"
"06/14/2018","2142.02","2140.31","2144.32","2136.31","","0.09%"
"06/13/2018","2140.20","2144.00","2149.03","2137.73","","-0.24%"
"06/12/2018","2145.36","2143.67","2147.69","2140.18","","0.05%"
"06/11/2018","2144.20","2138.03","2147.20","2137.67","","0.30%"
"06/08/2018","2137.74","2136.48","2137.98","2128.67","","0.01%"
"06/07/2018","2137.57","2137.20","2143.06","2132.60","","0.04%"
"06/06/2018","2136.74","2122.29","2136.74","2121.90","","0.82%"
"06/05/2018","2119.36","2121.83","2123.30","2115.91","","-0.12%"
"06/04/2018","2121.86","2111.09","2124.86","2111.09","","0.60%"
"06/01/2018","2109.19","2092.35","2110.63","2090.89","","0.78%"
"05/31/2018","2092.92","2103.22","2108.22","2090.15","","-0.36%"
"05/30/2018","2100.42","2081.39","2103.84","2077.97","","0.82%"
"05/29/2018","2083.27","2107.10","2108.02","2077.35","","-1.13%"
"05/28/2018","2107.14","2110.78","2114.11","2106.66","","-0.17%"
"05/25/2018","2110.80","2116.65","2119.32","2107.83","","-0.33%"
"05/24/2018","2117.73","2123.11","2124.79","2106.95","","-0.24%"
"05/23/2018","2122.90","2128.95","2129.17","2110.59","","-0.28%"
"05/22/2018","2128.78","2132.80","2138.86","2127.85","","-0.09%"
"05/21/2018","2130.72","2120.28","2133.99","2117.99","","0.47%"
"05/18/2018","2120.80","2125.71","2127.32","2117.73","","-0.22%"
"05/17/2018","2125.56","2125.25","2131.05","2120.77","","0.12%"
"05/16/2018","2122.97","2118.81","2126.56","2116.20","","0.14%"
"05/15/2018","2119.98","2134.24","2134.76","2113.58","","-0.75%"
"05/14/2018","2136.09","2131.91","2141.59","2131.69","","0.19%"
"05/11/2018","2131.96","2125.97","2134.82","2125.97","","0.40%"
"05/10/2018","2123.53","2109.70","2127.56","2109.32","","0.65%"
"05/09/2018","2109.84","2095.94","2111.58","2092.40","","0.70%"
"05/08/2018","2095.07","2097.76","2099.19","2088.11","","-0.09%"
"05/07/2018","2096.86","2090.56","2102.46","2088.91","","0.36%"
"05/04/2018","2089.44","2073.11","2094.17","2063.65","","0.87%"
"05/03/2018","2071.37","2076.35","2078.87","2054.08","","-0.26%"
"05/02/2018","2076.69","2084.17","2091.26","2074.10","","-0.34%"
"05/01/2018","2083.77","2086.09","2086.30","2071.41","","-0.13%"
"04/30/2018","2086.51","2096.37","2102.41","2086.15","","-0.46%"
"04/27/2018","2096.05","2093.06","2098.94","2089.45","","0.17%"
"04/26/2018","2092.44","2077.44","2096.32","2076.28","","0.76%"
"04/25/2018","2076.74","2082.08","2082.11","2063.33","","-0.23%"
"04/24/2018","2081.52","2097.32","2105.10","2075.56","","-0.75%"
"04/23/2018","2097.22","2098.88","2102.92","2090.81","","-0.12%"
"04/20/2018","2099.73","2112.91","2113.56","2095.35","","-0.77%"
"04/19/2018","2115.93","2123.92","2125.25","2108.79","","-0.37%"
"04/18/2018","2123.77","2117.59","2128.01","2117.50","","0.35%"
"04/17/2018","2116.43","2100.48","2120.56","2099.98","","0.79%"
"04/16/2018","2099.82","2089.31","2104.36","2089.16","","0.52%"
"04/13/2018","2088.98","2092.43","2101.73","2084.39","","-0.09%"
"04/12/2018","2090.89","2081.67","2096.35","2078.28","","0.40%"
"04/11/2018","2082.57","2091.05","2091.25","2080.23","","-0.36%"
"04/10/2018","2090.11","2061.71","2094.49","2061.53","","1.40%"
"04/09/2018","2061.19","2053.12","2080.96","2052.83","","0.41%"
"04/06/2018","2052.78","2081.86","2082.76","2045.41","","-1.34%"
"04/05/2018","2080.69","2062.64","2085.19","2061.98","","0.94%"
"04/04/2018","2061.31","2049.92","2063.18","2027.01","","0.61%"
"04/03/2018","2048.80","2036.66","2050.91","2029.39","","0.50%"
"04/02/2018","2038.54","2067.54","2069.07","2026.15","","-1.37%"
"03/30/2018","2066.85","2067.02","2068.39","2066.47","","0.06%"
"03/29/2018","2065.53","2044.93","2073.79","2044.73","","0.87%"
"03/28/2018","2047.75","2056.57","2059.80","2038.98","","-0.38%"
"03/27/2018","2055.55","2069.38","2085.75","2048.72","","-0.66%"
"03/26/2018","2069.13","2036.63","2070.44","2034.08","","1.60%"
"03/23/2018","2036.55","2074.28","2074.28","2035.83","","-1.76%"
"03/22/2018","2072.94","2113.53","2116.48","2072.46","","-1.72%"
"03/21/2018","2109.18","2109.99","2123.85","2108.97","","-0.08%"
"03/20/2018","2110.91","2110.07","2114.05","2107.28","","0.02%"
"03/19/2018","2110.40","2134.66","2134.92","2102.33","","-1.11%"
"03/16/2018","2134.05","2132.31","2139.56","2131.32","","0.03%"
"03/15/2018","2133.35","2134.68","2142.39","2130.26","","-0.05%"
"03/14/2018","2134.51","2144.20","2150.69","2132.83","","-0.47%"
"03/13/2018","2144.60","2154.92","2164.33","2141.04","","-0.45%"
"03/12/2018","2154.26","2149.35","2160.90","2149.35","","0.23%"
"03/09/2018","2149.32","2124.64","2149.33","2123.60","","1.13%"
"03/08/2018","2125.28","2116.25","2125.65","2116.25","","0.44%"
"03/07/2018","2115.98","2119.02","2119.39","2104.26","","-0.08%"
"03/06/2018","2117.77","2106.22","2120.67","2106.19","","0.53%"
"03/05/2018","2106.58","2091.09","2109.19","2080.99","","0.80%"
"03/02/2018","2089.84","2094.98","2094.99","2069.22","","-0.01%"
"03/01/2018","2089.98","2117.37","2117.45","2082.99","","-1.32%"
"02/28/2018","2117.99","2140.98","2144.23","2117.62","","-1.05%"
"02/27/2018","2140.57","2160.73","2165.52","2140.52","","-0.88%"
"02/26/2018","2159.67","2140.18","2161.35","2140.02","","0.88%"
"02/23/2018","2140.91","2118.19","2140.91","2116.90","","1.12%"
"02/22/2018","2117.17","2115.80","2131.08","2109.05","","-0.06%"
"02/21/2018","2118.36","2124.95","2141.48","2116.35","","-0.37%"
"02/20/2018","2126.22","2136.13","2136.59","2121.09","","-0.46%"
"02/19/2018","2135.94","2136.28","2141.29","2135.13","","-0.09%"
"02/16/2018","2137.91","2132.77","2148.02","2131.85","","0.33%"
"02/15/2018","2130.94","2108.20","2132.97","2108.16","","1.19%"
"02/14/2018","2105.86","2079.96","2109.26","2072.44","","1.21%"
"02/13/2018","2080.68","2076.88","2083.06","2069.21","","0.23%"
"02/12/2018","2075.91","2051.07","2084.68","2050.57","","1.22%"
"02/09/2018","2050.90","2044.73","2059.61","2009.60","","0.29%"
"02/08/2018","2045.01","2099.30","2102.86","2044.52","","-2.67%"
"02/07/2018","2101.07","2100.31","2124.05","2099.17","","0.11%"
"02/06/2018","2098.85","2103.04","2103.04","2054.55","","-0.23%"
"02/05/2018","2103.64","2170.44","2171.20","2100.65","","-3.13%"
"02/02/2018","2171.54","2213.89","2214.49","2171.44","","-1.85%"
"02/01/2018","2212.53","2211.12","2218.80","2207.90","","-0.03%"
"01/31/2018","2213.24","2214.13","2221.63","2205.36","","-0.04%"
"01/30/2018","2214.11","2234.85","2234.99","2212.34","","-0.90%"
"01/29/2018","2234.22","2248.30","2249.69","2234.15","","-0.65%"
"01/26/2018","2248.93","2225.45","2248.93","2225.45","","0.65%"
"01/25/2018","2234.38","2232.97","2239.54","2222.52","","0.09%"
"01/24/2018","2232.30","2230.22","2242.49","2227.09","","0.10%"
"01/23/2018","2230.05","2221.06","2231.25","2220.93","","0.41%"
"01/22/2018","2221.01","2208.60","2221.06","2206.16","","0.62%"
"01/19/2018","2207.40","2197.27","2207.40","2196.89","","0.49%"
"01/18/2018","2196.73","2196.41","2200.70","2194.55","","-0.15%"
"01/17/2018","2199.93","2189.43","2202.68","2185.55","","0.53%"
"01/16/2018","2188.39","2193.53","2203.01","2186.75","","-0.25%"
"01/15/2018","2193.95","2188.85","2194.71","2188.12","","0.40%"
"01/12/2018","2185.31","2172.16","2188.59","2170.65","","0.62%"
"01/11/2018","2171.78","2160.64","2172.06","2157.89","","0.44%"
"01/10/2018","2162.29","2161.77","2165.61","2155.73","","0.02%"
"01/09/2018","2161.78","2157.32","2165.56","2157.32","","0.18%"
"01/08/2018","2157.96","2156.99","2157.96","2152.77","","0.06%"
"01/05/2018","2156.60","2143.00","2157.05","2142.98","","0.65%"
"01/04/2018","2142.75","2125.15","2145.77","2124.90","","0.80%"
"01/03/2018","2125.65","2116.26","2126.20","2115.39","","0.45%"
"01/02/2018","2116.04","2103.31","2116.64","2102.70","","0.60%"
"01/01/2018","2103.47","2102.35","2103.47","2102.35","","0.00%"
"12/29/2017","2103.45","2107.08","2112.42","2102.45","","-0.16%"
"12/28/2017","2106.89","2103.78","2107.37","2103.48","","0.18%"
"12/27/2017","2103.19","2099.50","2105.04","2099.31","","0.18%"
"12/26/2017","2099.31","2101.23","2101.41","2098.36","","-0.03%"
"12/25/2017","2099.94","2100.43","2101.86","2099.94","","0.02%"
"12/22/2017","2099.59","2101.63","2102.27","2097.54","","-0.06%"
"12/21/2017","2100.78","2094.81","2104.92","2092.46","","0.25%"
"12/20/2017","2095.44","2098.05","2101.88","2094.05","","-0.04%"
"12/19/2017","2096.34","2102.70","2104.71","2096.34","","-0.37%"
"12/18/2017","2104.02","2085.04","2106.10","2084.85","","0.89%"
"12/15/2017","2085.54","2078.00","2087.27","2075.14","","0.38%"
"12/14/2017","2077.55","2087.85","2088.44","2077.55","","-0.33%"
"12/13/2017","2084.37","2083.96","2092.28","2083.27","","0.05%"
"12/12/2017","2083.43","2080.08","2086.37","2079.91","","0.11%"
"12/11/2017","2081.24","2074.08","2081.24","2073.95","","0.38%"
"12/08/2017","2073.46","2062.99","2074.17","2062.80","","0.48%"
"12/07/2017","2063.58","2058.34","2065.74","2057.58","","0.26%"
"12/06/2017","2058.22","2063.53","2063.71","2056.24","","-0.26%"
"12/05/2017","2063.64","2070.88","2073.22","2063.24","","-0.31%"
"12/04/2017","2069.99","2070.02","2083.91","2066.42","","0.03%"
"12/01/2017","2069.37","2074.68","2077.71","2057.24","","-0.38%"
"11/30/2017","2077.36","2065.85","2079.40","2064.69","","0.54%"
"11/29/2017","2066.22","2067.20","2072.89","2063.89","","-0.02%"
"11/28/2017","2066.55","2054.69","2067.40","2052.99","","0.52%"
"11/27/2017","2055.77","2058.86","2060.88","2054.42","","-0.18%"
"11/24/2017","2059.54","2053.69","2060.41","2052.06","","0.30%"
"11/23/2017","2053.28","2052.40","2054.67","2050.42","","0.16%"
"11/22/2017","2050.06","2047.51","2054.02","2047.48","","0.14%"
"11/21/2017","2047.15","2034.56","2048.92","2034.56","","0.56%"
"11/20/2017","2035.73","2033.42","2036.64","2031.36","","0.13%"
"11/17/2017","2033.18","2035.13","2040.06","2032.28","","-0.13%"
"11/16/2017","2035.81","2020.92","2037.08","2020.90","","0.73%"
"11/15/2017","2021.03","2033.68","2033.68","2016.64","","-0.53%"
"11/14/2017","2031.88","2035.17","2036.47","2026.11","","-0.19%"
"11/13/2017","2035.71","2038.67","2038.72","2029.13","","-0.22%"
"11/10/2017","2040.25","2043.87","2044.10","2037.16","","-0.10%"
"11/09/2017","2042.36","2050.78","2054.25","2035.58","","-0.41%"
"11/08/2017","2050.70","2048.05","2051.41","2045.48","","0.19%"
"11/07/2017","2046.78","2049.31","2052.08","2044.52","","0.00%"
"11/06/2017","2046.80","2045.70","2050.19","2043.78","","0.07%"
"11/03/2017","2045.47","2042.32","2045.82","2039.22","","0.11%"
"11/02/2017","2043.24","2041.07","2044.60","2036.44","","0.10%"
"11/01/2017","2041.17","2036.79","2047.05","2036.73","","0.21%"
"10/31/2017","2036.80","2035.37","2038.40","2033.84","","0.11%"
"10/30/2017","2034.59","2035.77","2038.04","2032.58","","0.00%"
"10/27/2017","2034.60","2023.26","2036.28","2022.93","","0.44%"
"10/26/2017","2025.69","2023.75","2028.30","2023.36","","0.11%"
"10/25/2017","2023.48","2031.59","2032.51","2017.36","","-0.39%"
"10/24/2017","2031.38","2030.98","2033.82","2029.59","","0.07%"
"10/23/2017","2030.06","2033.91","2036.88","2030.06","","-0.27%"
"10/20/2017","2035.58","2032.23","2035.58","2028.89","","0.11%"
"10/19/2017","2033.29","2031.26","2033.46","2024.76","","0.14%"
"10/18/2017","2030.44","2028.80","2033.10","2027.95","","0.15%"
"10/17/2017","2027.36","2028.73","2030.01","2025.69","","-0.12%"
"10/16/2017","2029.89","2027.01","2031.59","2027.00","","0.09%"
"10/13/2017","2028.01","2024.55","2031.11","2024.07","","0.22%"
"10/12/2017","2023.64","2025.47","2027.73","2022.15","","-0.04%"
"10/11/2017","2024.54","2020.53","2025.91","2019.86","","0.15%"
"10/10/2017","2021.55","2013.10","2022.67","2012.93","","0.42%"
"10/09/2017","2013.12","2015.05","2016.34","2012.41","","-0.04%"
"10/06/2017","2014.02","2015.27","2016.32","2009.78","","-0.11%"
"10/05/2017","2016.15","2010.52","2016.15","2008.22","","0.26%"
"10/04/2017","2010.95","2009.37","2011.91","2007.40","","0.07%"
"10/03/2017","2009.63","2004.81","2009.67","2002.64","","0.25%"
"10/02/2017","2004.67","2000.19","2004.67","1997.50","","0.21%"
"09/29/2017","2000.55","1993.07","2000.59","1991.31","","0.41%"
"09/28/2017","1992.36","1987.50","1993.91","1986.60","","0.22%"
"09/27/2017","1988.00","1984.51","1990.08","1980.61","","0.24%"
"09/26/2017","1983.25","1988.82","1989.18","1982.57","","-0.29%"
"09/25/2017","1989.08","1992.10","1993.72","1984.36","","-0.28%"
"09/22/2017","1994.58","1991.70","1994.86","1990.85","","0.21%"
"09/21/2017","1990.33","1992.66","1994.01","1988.99","","-0.42%"
"09/20/2017","1998.69","1995.86","1999.38","1986.12","","0.13%"
"09/19/2017","1996.09","1991.38","1997.59","1991.30","","0.28%"
"09/18/2017","1990.58","1986.60","1993.63","1986.54","","0.14%"
"09/15/2017","1987.72","1986.53","1988.01","1984.22","","0.22%"
"09/14/2017","1983.42","1985.93","1986.08","1981.08","","-0.17%"
"09/13/2017","1986.74","1989.15","1990.41","1983.60","","-0.08%"
"09/12/2017","1988.28","1981.70","1988.28","1981.33","","0.32%"
"09/11/2017","1981.97","1965.18","1981.97","1965.05","","0.89%"
"09/08/2017","1964.52","1965.77","1969.36","1964.52","","0.00%"
"09/07/2017","1964.57","1958.73","1966.63","1958.00","","0.28%"
"09/06/2017","1959.15","1954.08","1960.42","1951.48","","0.23%"
"09/05/2017","1954.64","1962.11","1963.82","1948.21","","-0.44%"
"09/04/2017","1963.32","1965.76","1965.94","1962.07","","-0.13%"
"09/01/2017","1965.79","1961.94","1968.04","1960.30","","0.31%"
"08/31/2017","1959.74","1947.00","1962.39","1946.51","","0.63%"
"08/30/2017","1947.53","1942.08","1948.04","1941.00","","0.13%"
"08/29/2017","1945.05","1945.79","1947.96","1935.24","","-0.06%"
"08/28/2017","1946.28","1947.25","1949.13","1944.17","","0.09%"
"08/25/2017","1944.56","1939.46","1951.21","1938.57","","0.25%"
"08/24/2017","1939.65","1942.37","1946.22","1938.68","","-0.13%"
"08/23/2017","1942.15","1945.86","1945.87","1939.49","","-0.16%"
"08/22/2017","1945.18","1931.45","1945.36","1930.64","","0.67%"
"08/21/2017","1932.22","1930.13","1932.45","1925.16","","0.09%"
"08/18/2017","1930.40","1934.01","1936.15","1926.98","","-0.31%"
"08/17/2017","1936.32","1958.46","1959.56","1936.21","","-0.91%"
"08/16/2017","1954.04","1949.92","1958.72","1949.10","","0.25%"
"08/15/2017","1949.23","1952.32","1954.18","1947.28","","-0.17%"
"08/14/2017","1952.58","1937.72","1954.66","1936.45","","0.77%"
"08/11/2017","1937.73","1940.60","1942.13","1934.11","","-0.13%"
"08/10/2017","1940.28","1963.19","1963.48","1940.28","","-1.10%"
"08/09/2017","1961.88","1968.23","1968.56","1955.19","","-0.25%"
"08/08/2017","1966.81","1972.43","1974.82","1966.09","","-0.25%"
"08/07/2017","1971.76","1969.81","1972.13","1968.71","","0.20%"
"08/04/2017","1967.77","1968.53","1971.42","1964.54","","-0.05%"
"08/03/2017","1968.72","1969.31","1970.90","1966.61","","-0.08%"
"08/02/2017","1970.29","1969.78","1971.13","1963.79","","-0.01%"
"08/01/2017","1970.39","1962.13","1971.42","1962.13","","0.47%"
"07/31/2017","1961.10","1960.68","1965.22","1959.17","","0.04%"
"07/28/2017","1960.32","1964.38","1964.47","1955.70","","-0.16%"
"07/27/2017","1963.54","1967.43","1971.25","1956.86","","0.08%"
"07/26/2017","1961.90","1960.39","1968.83","1958.93","","0.07%"
"07/25/2017","1960.59","1954.08","1964.51","1954.04","","0.29%"
"07/24/2017","1954.84","1958.64","1958.69","1952.52","","-0.20%"
"07/21/2017","1958.77","1961.90","1963.89","1953.65","","-0.23%"
"07/20/2017","1963.31","1958.75","1964.74","1958.31","","0.24%"
"07/19/2017","1958.56","1948.14","1958.56","1948.04","","0.46%"
"07/18/2017","1949.66","1947.85","1951.16","1944.00","","0.06%"
"07/17/2017","1948.58","1949.63","1950.91","1947.10","","0.03%"
"07/14/2017","1948.07","1937.96","1951.18","1937.56","","0.57%"
"07/13/2017","1936.94","1933.56","1938.24","1933.31","","0.21%"
"07/12/2017","1932.86","1918.27","1934.47","1916.99","","0.90%"
"07/11/2017","1915.67","1917.76","1919.77","1910.23","","-0.08%"
"07/10/2017","1917.11","1914.86","1920.07","1913.50","","0.21%"
"07/07/2017","1913.18","1908.25","1914.36","1905.25","","0.22%"
"07/06/2017","1909.01","1921.14","1921.36","1908.64","","-0.59%"
"07/05/2017","1920.33","1919.22","1922.27","1914.53","","0.07%"
"07/04/2017","1918.90","1921.94","1922.68","1918.27","","-0.09%"
"07/03/2017","1920.58","1917.50","1925.61","1915.68","","0.22%"
"06/30/2017","1916.43","1919.66","1923.40","1915.33","","-0.16%"
"06/29/2017","1919.59","1933.29","1938.69","1914.00","","-0.63%"
"06/28/2017","1931.73","1919.15","1933.33","1916.70","","0.74%"
"06/27/2017","1917.57","1926.52","1928.93","1917.57","","-0.51%"
"06/26/2017","1927.49","1925.08","1935.08","1924.69","","0.13%"
"06/23/2017","1925.01","1921.78","1926.68","1919.10","","0.18%"
"06/22/2017","1921.54","1921.15","1924.93","1919.26","","0.08%"
"06/21/2017","1920.00","1923.18","1923.99","1917.56","","-0.13%"
"06/20/2017","1922.54","1936.01","1937.46","1922.54","","-0.72%"
"06/19/2017","1936.52","1922.86","1936.62","1922.61","","0.69%"
"06/16/2017","1923.24","1916.80","1923.24","1916.33","","0.35%"
"06/15/2017","1916.52","1926.48","1926.94","1908.09","","-0.73%"
"06/14/2017","1930.52","1929.22","1936.35","1922.59","","0.09%"
"06/13/2017","1928.74","1918.87","1929.08","1918.84","","0.52%"
"06/12/2017","1918.70","1923.43","1924.69","1914.40","","-0.21%"
"06/09/2017","1922.79","1921.36","1930.25","1916.34","","-0.07%"
"06/08/2017","1924.20","1926.43","1927.11","1920.62","","-0.15%"
"06/07/2017","1927.06","1926.12","1930.85","1922.57","","0.05%"
"06/06/2017","1926.05","1931.17","1932.18","1924.88","","-0.29%"
"06/05/2017","1931.73","1934.38","1934.75","1930.48","","-0.18%"
"06/02/2017","1935.21","1923.10","1936.26","1922.96","","0.63%"
"06/01/2017","1923.10","1910.96","1923.10","1910.92","","0.59%"
"05/31/2017","1911.74","1908.92","1914.93","1907.08","","0.10%"
"05/30/2017","1909.90","1909.89","1911.66","1907.94","","-0.09%"
"05/29/2017","1911.70","1912.12","1912.49","1910.68","","-0.03%"
"05/26/2017","1912.21","1913.98","1913.99","1909.48","","-0.12%"
"05/25/2017","1914.59","1910.46","1916.21","1909.10","","0.36%"
"05/24/2017","1907.81","1904.63","1910.25","1903.76","","0.06%"
"05/23/2017","1906.69","1904.21","1908.23","1902.68","","0.09%"
"05/22/2017","1904.92","1896.17","1904.92","1894.77","","0.54%"
"05/19/2017","1894.77","1879.79","1899.15","1878.89","","0.73%"
"05/18/2017","1880.96","1881.77","1883.19","1873.03","","-0.09%"
"05/17/2017","1882.62","1906.17","1907.33","1882.62","","-1.24%"
"05/16/2017","1906.23","1902.39","1908.10","1901.80","","0.24%"
"05/15/2017","1901.64","1892.03","1902.44","1891.97","","0.46%"
"05/12/2017","1892.97","1890.59","1893.63","1889.47","","0.09%"
"05/11/2017","1891.21","1895.02","1896.19","1884.57","","-0.25%"
"05/10/2017","1895.93","1893.80","1895.93","1891.98","","0.13%"
"05/09/2017","1893.41","1896.66","1896.75","1890.80","","-0.21%"
"05/08/2017","1897.32","1897.71","1901.26","1893.91","","0.03%"
"05/05/2017","1896.75","1887.79","1897.77","1885.49","","0.54%"
"05/04/2017","1886.48","1881.23","1888.27","1880.10","","0.18%"
"05/03/2017","1883.13","1887.83","1887.83","1878.71","","-0.16%"
"05/02/2017","1886.15","1881.65","1887.38","1881.60","","0.19%"
"05/01/2017","1882.49","1878.91","1884.45","1878.11","","0.22%"
"04/28/2017","1878.28","1881.23","1882.97","1878.26","","-0.15%"
"04/27/2017","1881.14","1883.05","1884.36","1878.15","","-0.07%"
"04/26/2017","1882.44","1883.05","1887.94","1881.62","","0.02%"
"04/25/2017","1882.04","1871.80","1883.78","1871.76","","0.56%"
"04/24/2017","1871.65","1847.91","1873.19","1845.98","","1.61%"
"04/21/2017","1842.06","1845.87","1847.77","1840.99","","-0.25%"
"04/20/2017","1846.65","1834.81","1847.14","1834.67","","0.63%"
"04/19/2017","1835.04","1838.28","1842.49","1833.05","","-0.13%"
"04/18/2017","1837.34","1844.73","1844.98","1834.45","","-0.48%"
"04/17/2017","1846.13","1832.43","1846.13","1832.42","","0.76%"
"04/14/2017","1832.28","1831.96","1832.28","1831.31","","-0.05%"
"04/13/2017","1833.12","1844.61","1845.05","1832.31","","-0.54%"
"04/12/2017","1842.98","1846.68","1849.43","1840.54","","-0.27%"
"04/11/2017","1847.88","1846.78","1849.30","1837.44","","0.06%"
"04/10/2017","1846.78","1844.58","1850.53","1843.37","","0.07%"
"04/07/2017","1845.46","1846.69","1847.78","1842.34","","-0.06%"
"04/06/2017","1846.59","1846.45","1848.61","1839.67","","0.03%"
"04/05/2017","1845.95","1850.69","1860.33","1845.95","","-0.22%"
"04/04/2017","1850.02","1849.66","1850.08","1844.12","","0.06%"
"04/03/2017","1848.97","1853.55","1855.20","1842.45","","-0.25%"
"03/31/2017","1853.69","1857.20","1858.49","1851.96","","-0.34%"
"03/30/2017","1859.95","1857.67","1861.29","1854.79","","0.17%"
"03/29/2017","1856.76","1855.08","1858.71","1851.59","","-0.11%"
"03/28/2017","1858.88","1844.18","1858.88","1844.09","","0.74%"
"03/27/2017","1845.15","1848.04","1848.07","1833.81","","-0.04%"
"03/24/2017","1845.81","1844.61","1851.56","1842.87","","0.05%"
"03/23/2017","1844.97","1842.15","1851.04","1840.97","","0.13%"
"03/22/2017","1842.63","1846.42","1846.42","1835.66","","-0.20%"
"03/21/2017","1846.39","1859.97","1868.84","1845.47","","-0.76%"
"03/20/2017","1860.53","1863.36","1865.39","1857.99","","-0.14%"
"03/17/2017","1863.08","1864.13","1867.66","1862.01","","-0.05%"
"03/16/2017","1864.10","1860.89","1866.66","1859.98","","0.54%"
"03/15/2017","1854.15","1841.64","1862.13","1840.61","","0.61%"
"03/14/2017","1842.98","1848.95","1849.06","1838.28","","-0.38%"
"03/13/2017","1850.02","1846.41","1850.02","1845.98","","0.22%"
"03/10/2017","1845.88","1835.62","1848.62","1835.47","","0.54%"
"03/09/2017","1835.90","1834.15","1838.91","1831.83","","0.06%"
"03/08/2017","1834.72","1840.16","1841.20","1833.84","","-0.32%"
"03/07/2017","1840.57","1844.62","1846.04","1838.59","","-0.28%"
"03/06/2017","1845.70","1851.44","1852.11","1841.47","","-0.18%"
"03/03/2017","1848.98","1847.82","1852.10","1844.01","","0.01%"
"03/02/2017","1848.84","1856.51","1858.34","1847.22","","-0.40%"
"03/01/2017","1856.34","1834.55","1858.98","1833.72","","0.96%"
"02/28/2017","1838.70","1839.13","1841.32","1834.59","","-0.16%"
"02/27/2017","1841.57","1840.17","1841.57","1836.15","","0.04%"
"02/24/2017","1840.80","1844.71","1844.81","1833.32","","-0.25%"
"02/23/2017","1845.35","1843.01","1848.56","1840.59","","0.16%"
"02/22/2017","1842.37","1843.04","1845.11","1839.33","","-0.04%"
"02/21/2017","1843.05","1836.40","1844.00","1833.65","","0.34%"
"02/20/2017","1836.78","1835.99","1837.85","1834.71","","0.02%"
"02/17/2017","1836.50","1836.53","1836.57","1830.30","","0.00%"
"02/16/2017","1836.56","1835.11","1838.24","1832.15","","0.16%"
"02/15/2017","1833.55","1824.84","1835.86","1824.06","","0.54%"
"02/14/2017","1823.63","1823.60","1824.74","1816.39","","0.02%"
"02/13/2017","1823.34","1814.87","1825.26","1814.09","","0.48%"
"02/10/2017","1814.71","1806.61","1817.18","1806.51","","0.40%"
"02/09/2017","1807.54","1801.80","1808.68","1798.73","","0.29%"
"02/08/2017","1802.26","1797.41","1802.26","1794.87","","0.28%"
"02/07/2017","1797.29","1799.83","1800.71","1794.72","","-0.05%"
"02/06/2017","1798.21","1804.60","1806.39","1796.77","","-0.40%"
"02/03/2017","1805.51","1792.90","1806.01","1792.25","","0.58%"
"02/02/2017","1795.11","1794.20","1797.44","1790.65","","0.10%"
"02/01/2017","1793.39","1791.85","1799.87","1789.90","","0.06%"
"01/31/2017","1792.40","1792.21","1794.31","1786.22","","0.02%"
"01/30/2017","1792.06","1803.77","1804.32","1785.23","","-0.63%"
"01/27/2017","1803.39","1804.37","1806.01","1801.34","","-0.02%"
"01/26/2017","1803.75","1806.74","1810.75","1803.07","","-0.11%"
"01/25/2017","1805.81","1789.39","1807.49","1789.19","","0.85%"
"01/24/2017","1790.57","1783.80","1790.66","1779.78","","0.51%"
"01/23/2017","1781.43","1784.98","1786.91","1777.45","","-0.07%"
"01/20/2017","1782.71","1777.93","1785.02","1776.21","","0.38%"
"01/19/2017","1776.02","1780.37","1783.08","1774.79","","-0.54%"
"01/18/2017","1785.69","1784.01","1785.69","1778.82","","0.16%"
"01/17/2017","1782.86","1783.00","1787.94","1781.43","","-0.05%"
"01/16/2017","1783.76","1787.71","1788.85","1782.97","","-0.25%"
"01/13/2017","1788.23","1780.71","1790.08","1779.65","","0.27%"
"01/12/2017","1783.44","1785.22","1789.27","1775.71","","0.30%"
